INFO 2020-05-18 20:23:17,542 autoreload 20248 9544 Watching for file changes with StatReloader
INFO 2020-05-18 20:28:39,924 basehttp 20248 9028 "GET / HTTP/1.1" 200 920
WARNING 2020-05-18 20:28:42,043 log 20248 9028 Not Found: /фвьшт
WARNING 2020-05-18 20:28:42,044 basehttp 20248 9028 "GET /%D1%84%D0%B2%D1%8C%D1%88%D1%82 HTTP/1.1" 404 3504
INFO 2020-05-18 20:28:47,850 basehttp 20248 9028 "GET /admin/ HTTP/1.1" 302 0
INFO 2020-05-18 20:28:47,947 basehttp 20248 9028 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 2065
INFO 2020-05-18 20:28:51,404 basehttp 20248 9028 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2020-05-18 20:28:51,499 basehttp 20248 9028 "GET /admin/ HTTP/1.1" 200 8608
INFO 2020-05-18 20:28:53,199 basehttp 20248 9028 "GET /admin/auth/user/ HTTP/1.1" 200 7047
INFO 2020-05-18 20:28:53,288 basehttp 20248 9028 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:28:54,341 basehttp 20248 9028 "GET /admin/auth/user/10/change/ HTTP/1.1" 200 15895
INFO 2020-05-18 20:28:54,426 basehttp 20248 9028 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:29:01,526 basehttp 20248 9028 "GET /admin/auth/user/ HTTP/1.1" 200 7047
INFO 2020-05-18 20:29:01,716 basehttp 20248 9028 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:29:03,273 basehttp 20248 9028 "GET /admin/ HTTP/1.1" 200 8608
INFO 2020-05-18 20:29:04,663 basehttp 20248 9028 "GET /admin/auth/user/ HTTP/1.1" 200 7047
INFO 2020-05-18 20:29:04,751 basehttp 20248 9028 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:29:06,574 basehttp 20248 9028 "GET /admin/auth/user/10/change/ HTTP/1.1" 200 15895
INFO 2020-05-18 20:29:06,662 basehttp 20248 9028 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:37:11,191 basehttp 20248 25468 "GET /admin/auth/user/ HTTP/1.1" 200 7047
INFO 2020-05-18 20:37:11,292 basehttp 20248 25468 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:37:14,609 basehttp 20248 25468 "GET /admin/auth/user/add/ HTTP/1.1" 200 5753
INFO 2020-05-18 20:37:14,798 basehttp 20248 25468 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:37:30,713 basehttp 20248 25468 "POST /admin/auth/user/add/ HTTP/1.1" 200 6035
INFO 2020-05-18 20:37:30,800 basehttp 20248 25468 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:37:34,359 basehttp 20248 25468 "GET /admin/auth/user/add/ HTTP/1.1" 200 5753
INFO 2020-05-18 20:37:34,445 basehttp 20248 25468 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:37:35,488 basehttp 20248 25468 "GET /admin/auth/user/ HTTP/1.1" 200 7047
INFO 2020-05-18 20:37:35,575 basehttp 20248 25468 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:46:20,694 autoreload 7856 22788 Watching for file changes with StatReloader
INFO 2020-05-18 20:46:23,055 basehttp 7856 3796 "GET /admin/auth/user/ HTTP/1.1" 200 7047
INFO 2020-05-18 20:46:23,065 basehttp 7856 3796 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,067 basehttp 7856 29216 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,068 basehttp 7856 16856 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,070 basehttp 7856 24956 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,072 basehttp 7856 3796 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,074 basehttp 7856 16856 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,074 basehttp 7856 29216 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,076 basehttp 7856 3796 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,078 basehttp 7856 29216 "GET /static/admin/img/icon-no.svg HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,079 basehttp 7856 16856 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,080 basehttp 7856 3796 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,081 basehttp 7856 29216 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,095 basehttp 7856 3796 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,095 basehttp 7856 29216 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,154 basehttp 7856 24956 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:46:23,198 basehttp 7856 29216 "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,199 basehttp 7856 24956 "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,200 basehttp 7856 3796 "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,211 basehttp 7856 24956 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2020-05-18 20:46:23,211 basehttp 7856 3796 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2020-05-18 20:46:24,603 basehttp 7856 3796 "GET /admin/ HTTP/1.1" 200 8608
INFO 2020-05-18 20:46:27,065 basehttp 7856 3796 "GET /admin/firstapp/feedback/ HTTP/1.1" 200 3191
INFO 2020-05-18 20:46:27,150 basehttp 7856 3796 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
